A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
교양필수,계열교양영역,계열교양영역,,CHM1022,화학 2,3.0,1학년(2학기),
교양필수,계열교양영역,계열교양영역,,CHM1028,화학실험 1,1.0,1학년(1학기),
교양필수,계열교양영역,계열교양영역,,CHM1029,화학실험 2,1.0,1학년(2학기),
교양필수,계열교양영역,계열교양영역,,MTH1001,일반수학 1,3.0,1학년(1학기),
교양필수,계열교양영역,계열교양영역,,MTH1002,일반수학 2,3.0,1학년(2학기),
교양필수,계열교양영역,계열교양영역,,PHY1001,물리학 1,3.0,1학년(1학기),
교양필수,계열교양영역,계열교양영역,,PHY1002,물리학 2,3.0,1학년(2학기),
교양필수,계열교양영역,계열교양영역,,PHY1003,물리학실험 1,1.0,1학년(1학기),
전공필수,,공통과정,전공핵심,ENV1001,창의적공학설계,3.0,1학년(2학기),
전공필수,,공통과정,전공기반,ENV1002,환경공학개론,1.0,1학년(1학기),
전공필수,,공통과정,전공핵심,ENV4002,환경공학종합설계,3.0,"4학년(1,2학기)",
전공필수,,대기 및 환경에너지,전공핵심,ENV3201,대기환경학,3.0,3학년(1학기),
전공필수,,대기 및 환경에너지,전공핵심,ENV4204,대기오염방지시설설계,2.0,4학년(1학기),
전공필수,,수질,전공핵심,ENV3104,물리화학적수처리공정설계,2.0,3학년(1학기),
전공필수,,수질,전공핵심,ENV3105,생물학적폐수처리공정설계,2.0,3학년(2학기),
전공필수,,수질,전공핵심,ENV3110,물리화학적수처리,3.0,3학년(1학기),
전공필수,,수질,전공핵심,ENV3111,생물학적수처리,3.0,3학년(2학기),
전공선택,,공통과정,전공핵심,ENV2003,환경수치해석,3.0,2학년(2학기),
전공선택,,공통과정,전공기반,ENV2004,유체역학,3.0,2학년(1학기),
전공선택,,공통과정,전공기반,ENV2005,환경물리화학,3.0,2학년(1학기),
전공선택,,공통과정,전공기반,ENV2007,환경공학계산,3.0,2학년(1학기),
전공선택,,공통과정,전공기반,ENV2009,환경반응공학,3.0,2학년(2학기),
전공선택,,공통과정,전공핵심,ENV2010,환경화학,3.0,2학년(2학기),
전공선택,,공통과정,전공핵심,ENV3001,환경미생물학,3.0,3학년(1학기),
전공선택,,공통과정,전공핵심,ENV4012,소음 및 진동방지,3.0,4학년(2학기),
전공선택,,대기 및 환경에너지,전공핵심,ENV3202,대기오염제어 1,3.0,3학년(2학기),
전공선택,,대기 및 환경에너지,전공집중,ENV3206,환경에너지공학,3.0,3학년(1학기),
전공선택,,대기 및 환경에너지,전공핵심,ENV4203,대기오염제어 2,3.0,4학년(1학기),
전공선택,,대기 및 환경에너지,전공핵심,ENV4207,에너지저장 및 변환개론,3.0,4학년(2학기),
전공선택,,수질,전공기반,ENV2011,환경오염분석,3.0,2학년(2학기),
전공선택,,수질,전공기반,ENV3106,수리학,3.0,3학년(2학기),
전공선택,,수질,전공핵심,ENV3108,산업폐수처리,3.0,3학년(2학기),
전공선택,,토양 및 지하수,전공핵심,ENV3402,지하수 및 토양오염,3.0,3학년(2학기),
전공선택,,토양 및 지하수,전공집중,ENV4403,토양 및 지하수 복원설계,3.0,4학년(1학기),
전공선택,,폐기물 및 환경경영,전공핵심,ENV3303,환경경영,3.0,3학년(1학기),
전공선택,,폐기물 및 환경경영,전공핵심,ENV3304,폐기물관리,3.0,3학년(2학기),
전공선택,,폐기물 및 환경경영,전공핵심,ENV4305,국내 외 환경정책,3.0,4학년(1학기),
전공선택,,폐기물 및 환경경영,전공집중,ENV4306,환경안전공정설계,3.0,4학년(1학기),
